SK_ID_CURR,TARGET,CODE_GENDER1,FLAG_OW0_CAR1,FLAG_OW0_REALT1_1,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGIN
109009,0,1,0,1,0,180000,254700,17149.5,225000,3599,2,3,2,0,,0.160405321,,
109017,1,1,1,1,2,180000,270000,13783.5,270000,5169,4,2,2,0,0.410489979,0.722976178,0.807273923,0.9846
109074,0,0,0,0,0,180000,299250,8703,225000,2360,2,2,2,0,0.306465092,0.06164564,0.337672722,0.9747
109078,0,1,1,1,2,180000,582804,24822,463500,4383,4,2,2,0,,0.555631342,0.448962273,0.9851
109085,0,0,0,0,0,180000,288994.5,26874,274500,5120,1,2,2,0,0.840213196,0.731185617,0.481249341,0.9856
109088,0,1,1,1,0,180000,1125000,32895,1125000,2728,2,2,2,0,,0.681499481,0.547810466,0.9985
109108,0,0,0,1,0,180000,518562,25078.5,463500,2589,1,3,3,1,,0.101717253,0.384206813,
109121,0,0,0,1,0,180000,755190,29677.5,675000,4755,2,2,2,0,,0.629440037,0.590233339,
109124,0,0,0,1,0,180000,432000,34258.5,432000,846,2,3,3,0,0.294153752,0.246944232,0.211550764,
109132,0,1,1,0,0,180000,254700,27153,225000,4167,1,2,2,0,0.525039661,0.581512012,0.441835823,
109144,0,1,1,1,1,180000,1546020,45333,1350000,160,3,2,2,0,0.527038581,0.777712589,0.719490785,0.9722
109155,0,1,1,1,0,180000,539100,26064,450000,4479,2,2,2,0,,0.366990076,0.495665829,
109159,0,0,0,1,0,180000,533304,27922.5,405000,607,1,2,2,0,0.712061206,0.346876696,,
109164,0,0,1,0,0,180000,239850,25195.5,225000,4360,2,2,2,0,,0.485682532,,
109172,0,0,0,1,0,180000,259794,30960,229500,577,2,2,2,0,,0.725809573,0.697146908,0.9767
109174,0,0,0,1,0,180000,345510,18873,247500,5716,2,2,2,0,0.479504434,0.697613974,0.481249341,
109188,0,0,0,1,0,180000,592560,32274,450000,533,2,2,2,0,0.601981191,0.699782236,0.569148771,
109198,0,0,0,1,0,180000,135000,14323.5,135000,2011,2,2,2,0,0.883626489,0.493010179,,
109209,0,0,0,0,2,180000,167895,19921.5,157500,4171,4,2,2,0,0.627797592,0.486064909,0.417099668,0.9866
109216,0,1,1,1,0,180000,135000,6750,135000,4300,2,2,2,1,0.799298966,0.428978406,0.445396242,0.9791
109218,0,0,0,1,3,180000,585000,28273.5,585000,1665,5,2,2,0,0.456303745,0.686650673,0.703203305,0.9702
109225,1,1,1,1,0,180000,436032,21339,360000,1118,1,2,2,1,,0.119230313,0.157594999,
109228,0,0,1,1,1,180000,254700,27153,225000,3707,3,2,2,0,0.83617563,0.635428141,0.598926218,
109235,0,0,1,0,0,180000,521280,25209,450000,3213,2,2,2,1,0.550205023,0.581762107,0.492060094,
109236,0,1,1,1,0,180000,1436850,46480.5,1125000,1958,2,2,2,0,,0.657586684,,
109245,0,1,1,1,2,180000,180000,9000,180000,4476,4,2,2,0,0.207820384,0.77058629,0.560284328,0.9826
109260,0,1,0,0,0,180000,450000,22018.5,450000,4397,2,3,3,0,,0.463134559,0.318595524,
109280,0,0,1,1,2,180000,225000,22050,225000,228,3,2,2,0,0.61468246,0.738087104,0.114652494,
109285,0,0,0,1,0,180000,392427,22657.5,324000,2133,2,2,2,0,,0.68512422,0.180887978,
109301,0,0,0,1,1,180000,578979,31536,517500,2581,3,1,1,0,,0.761824223,0.710674386,0.9841
109364,0,0,0,1,0,180000,673875,21865.5,562500,425,2,2,2,0,0.707596941,0.706555368,0.644679455,0.9752
109392,0,0,1,1,0,180000,1006920,39933,900000,1688,2,2,2,0,,0.747659888,0.228883417,
109396,1,1,0,1,0,180000,1008117,32652,841500,3346,2,3,3,0,0.649218021,0.526142584,0.483050188,
109403,0,1,0,0,0,180000,634500,26802,634500,3129,2,3,3,0,,0.16596507,0.176652579,
109411,0,1,1,1,1,180000,579195,24669,468000,503,3,2,2,0,,0.593867952,0.447178578,0.9801
109485,0,0,1,0,0,180000,472500,33016.5,472500,4022,2,2,2,0,0.737758181,0.581070254,0.703203305,0.9826
109488,0,0,1,0,1,180000,545040,20677.5,450000,5605,2,3,3,0,,0.709372026,0.448962273,
109516,0,1,1,1,0,180000,1159411.5,47349,1066500,1135,2,3,3,0,0.270291682,0.426574991,0.23791608,0.9891
109533,0,1,1,0,0,180000,454500,16695,454500,2992,2,2,2,1,0.27361348,0.70584758,0.758393062,0.9811
109594,0,0,0,1,1,180000,495000,24750,495000,5595,3,1,1,0,0.760377825,0.761736919,0.490257512,0.9752
109632,0,0,1,1,2,180000,863226,46957.5,697500,715,4,1,1,0,0.704426566,0.489665456,0.627990819,0.9762
109633,0,1,0,0,0,180000,163512,13045.5,135000,4472,1,3,3,1,0.506070846,0.596697056,0.32647521,
109658,0,1,0,1,0,180000,781920,28215,675000,1838,2,1,1,0,,0.744074522,,0.9777
109660,0,0,0,1,0,180000,521280,35392.5,450000,2489,2,2,2,0,,0.716181097,0.684827659,0.9469
109669,0,0,1,0,2,180000,540000,51273,540000,4418,4,2,2,0,0.611936201,0.605881678,0.703203305,0.9871
109670,0,1,1,1,0,180000,254700,27558,225000,1244,1,3,3,1,,0.273606311,0.190705948,
109671,1,0,0,1,1,180000,584766,28129.5,472500,4040,3,2,2,0,,0.150665594,,0.9811
109699,0,1,1,1,1,180000,1125000,32895,1125000,2320,3,2,2,0,,0.429106969,0.397946322,0.9806
109727,0,0,1,0,0,180000,450000,25834.5,450000,3063,2,2,2,0,,0.522761228,0.461482391,0.994
109751,0,1,0,1,0,180000,898434,53631,832500,2401,2,2,2,0,,0.482651457,,0.9861
109754,0,1,1,0,2,180000,643500,25065,643500,3898,4,2,2,0,,0.675119969,0.368968738,
109770,0,1,0,1,2,180000,253737,27054,229500,2452,4,2,2,0,0.51752439,0.687426485,0.73801962,0.9732
109775,0,0,0,1,1,180000,770292,32764.5,688500,1245,3,2,2,0,,0.052781643,0.479448981,
109777,0,0,0,1,0,180000,640080,31261.5,450000,61,2,2,2,0,0.606911814,0.55485912,,0.9806
109827,1,0,0,0,0,180000,654498,31617,585000,2527,1,3,3,0,,0.44094118,0.621226338,
109830,0,1,0,1,0,180000,314055,13963.5,238500,2960,2,3,3,0,,0.511616946,0.686382335,0.9682
109861,0,0,0,1,0,180000,675000,26770.5,675000,3226,2,2,2,0,,0.629730719,0.586740009,0.9782
109878,0,0,0,1,0,180000,1288350,37800,1125000,4545,1,2,2,0,0.802910159,0.581602477,0.253962809,0.9876
109879,0,1,0,0,0,180000,1075500,38758.5,1075500,5019,2,2,2,0,0.670563444,0.643163254,0.744932185,0.9732
109895,1,0,0,1,0,180000,900000,46084.5,900000,4017,2,2,2,0,,0.509731729,0.780143638,
109898,0,0,0,1,1,180000,514777.5,50278.5,477000,2649,2,2,2,0,0.534259617,0.681404543,0.64797686,0.9851
109913,0,1,1,1,1,180000,545040,39789,450000,1982,3,2,2,1,0.496657114,0.622420523,0.631354537,
109920,0,1,0,1,2,180000,1822500,50116.5,1822500,4369,4,2,2,0,,0.265311748,0.72383699,0.9841
109921,0,0,1,1,0,180000,808650,23773.5,675000,4117,2,2,2,0,,0.556160402,0.626304277,0.9906
109931,0,0,0,1,1,180000,640080,31261.5,450000,3225,3,2,2,0,0.43351254,0.534100561,0.301624892,
109933,0,1,0,1,0,180000,544491,16047,454500,4718,2,3,3,0,,0.476626086,0.6577838,
109941,1,1,1,1,2,180000,585000,46219.5,585000,4250,4,3,3,0,0.237466728,0.427687953,0.554946769,0.996
109955,0,1,1,0,0,180000,270000,13500,270000,272,2,2,2,0,,0.632347691,0.447178578,0.9876
109968,1,1,1,1,1,180000,1078200,38331,900000,4653,2,2,2,0,,0.400683406,0.551381262,0.9861
109996,0,1,0,1,0,180000,101880,10206,90000,4158,2,2,2,0,0.333836241,0.656576584,0.569148771,0.9881
110008,0,0,1,1,2,180000,957033,53437.5,904500,4489,3,2,2,1,0.760855843,0.698015149,0.885488394,
110010,0,0,1,1,1,180000,540000,27000,540000,2988,3,1,1,0,0.646901527,0.757078426,0.719490785,0.9762
110025,0,1,1,1,1,180000,355500,17419.5,355500,3770,3,2,2,0,,0.42294704,0.279335321,0.9682
110030,0,1,1,1,1,180000,781920,24682.5,675000,162,3,2,2,0,,0.630000918,0.396219572,
110052,0,0,0,0,0,180000,225000,23625,225000,4521,1,2,2,0,,0.613795345,,0.9707
110056,0,0,1,1,3,180000,632664,35455.5,540000,3162,5,2,2,0,0.182776355,0.580378083,0.394495405,0.9896
110060,0,0,1,1,1,180000,677664,21276,585000,3916,3,2,2,0,,0.771173365,0.567379237,
110064,0,1,0,0,0,180000,611964,17667,400500,2214,2,2,2,0,0.184942368,0.300749519,0.347418227,
110079,0,1,1,1,0,180000,312768,24840,270000,4261,2,3,3,0,,0.121163517,0.502878277,
110082,1,1,1,1,1,180000,269550,23188.5,225000,526,3,1,1,1,0.688419075,0.598406162,,
110084,1,1,0,1,1,180000,1078200,38331,900000,1110,2,2,2,0,,0.199917083,0.073965146,
110088,0,0,0,0,1,180000,119358,8203.5,85500,744,2,1,1,0,,0.531972339,0.342528872,
110099,1,0,0,0,0,180000,269550,12001.5,225000,4712,1,2,2,0,,0.163488863,0.209154699,
110111,0,0,0,0,0,180000,755190,32125.5,675000,4105,2,2,2,0,0.661754948,0.535580335,0.234015167,
110113,0,0,0,0,0,180000,1314000,36265.5,1314000,4912,2,2,2,0,,0.48749077,0.470456116,0.9876
110118,0,0,1,1,0,180000,819432,22531.5,684000,2919,2,2,2,0,,0.513578313,0.422369652,1
110147,0,1,0,0,0,180000,254700,16407,225000,1069,2,1,1,0,0.21882233,0.497153662,,
110150,0,1,1,1,2,180000,573408,45432,495000,5216,3,2,2,0,,0.322117229,0.282248434,0.9851
110153,0,1,0,1,0,180000,270000,13500,270000,1966,1,2,2,0,,0.537853171,0.396219572,0.9806
110190,0,1,0,0,0,180000,1005120,28935,720000,4903,1,2,2,0,0.79245969,0.623714718,0.651260219,0.9742
110201,0,1,0,1,2,180000,95940,9472.5,90000,4683,4,2,2,0,0.214022569,0.671570358,0.780143638,
110205,0,0,0,1,0,180000,976077,52132.5,922500,4400,2,2,2,0,0.710098076,0.623919984,0.651260219,
110213,0,1,0,0,0,180000,450000,21888,450000,4514,2,2,2,0,,0.695779502,0.45432106,
110216,0,0,0,1,0,180000,1125171,44752.5,1035000,5010,1,2,2,0,0.627152926,0.5465702,0.447178578,0.9876
110220,0,1,1,0,0,180000,585000,23823,585000,740,2,2,2,0,0.272262796,0.461873373,,
110221,0,1,0,1,0,180000,509400,37197,450000,4206,2,2,2,0,,0.618677139,,
110238,0,0,0,1,0,180000,1125000,37309.5,1125000,1620,2,2,2,0,0.867191074,0.559741641,0.634705531,0.9846
110272,0,1,0,1,1,180000,474048,28773,360000,2313,3,3,3,0,,0.522161083,0.633031641,
110294,0,0,0,0,0,180000,193500,20839.5,193500,2041,2,2,2,0,,0.425003132,0.12064103,0.9816
110302,0,1,1,1,2,180000,225000,22383,225000,4670,4,2,2,0,,0.58779917,0.377404249,0.9871
110322,1,1,0,0,0,180000,391500,28615.5,391500,4866,1,2,2,0,,0.534535852,0.65452928,0.9836
110351,0,0,1,1,2,180000,835380,42781.5,675000,4075,4,2,2,0,,0.624171374,0.824594971,
110358,0,0,0,0,0,180000,927252,26703,774000,1168,2,2,2,0,0.573555771,0.401723589,,0.9881
110361,0,1,0,0,0,180000,545040,20677.5,450000,3932,2,2,2,0,0.361411187,0.530453021,0.616121691,
110370,0,0,0,1,0,180000,835380,31086,675000,4400,1,2,2,0,0.58631172,0.68241012,0.549596502,
110423,0,0,0,0,0,180000,610335,21919.5,463500,2522,2,2,2,0,,0.664027011,0.715103102,0.9836
110427,0,0,0,1,0,180000,755190,32125.5,675000,4822,2,2,2,0,,0.735534292,,0.9737
110506,0,1,1,1,1,180000,728460,57685.5,675000,4956,3,2,2,0,,0.143278408,0.511891802,0.9777
110513,0,0,1,0,0,180000,808650,23643,675000,4022,2,2,2,0,0.834436693,0.740136377,0.569148771,
110516,0,1,1,1,1,180000,1006920,42790.5,900000,1864,3,2,2,0,,0.689302883,0.223831317,0.9806
110523,0,0,0,1,0,180000,577125,42124.5,522000,1792,2,2,2,0,0.609344849,0.695385918,0.616121691,
110524,0,1,0,1,1,180000,339633,31149,283500,4188,3,2,2,0,0.231892793,0.57896614,,0.9816
110529,0,0,0,1,0,180000,870984,34542,778500,3351,2,2,2,0,,0.608484293,0.565607981,
110535,0,0,1,1,1,180000,313438.5,17500.5,283500,79,2,2,2,0,,0.669918715,0.598926218,0.9782
110538,0,0,0,1,0,180000,860782.5,36468,756000,3681,2,2,2,0,,0.48312652,0.72094415,0.999
110580,0,0,0,1,0,180000,381528,14512.5,315000,2064,2,2,2,0,,0.257610136,,
110607,0,0,0,1,0,180000,454500,24214.5,454500,4281,2,2,2,0,,0.584590003,0.431191798,0.9727
110628,0,0,0,1,0,180000,314100,13963.5,225000,4365,1,2,2,0,,0.664451313,0.479448981,
110634,0,0,0,1,1,180000,469152,28480.5,405000,3736,3,2,2,0,,0.628480632,0.255331771,
110658,0,0,0,0,0,180000,360000,23004,360000,2411,1,1,1,0,0.568430492,0.741157104,0.483050188,0.9687
110660,0,1,0,1,2,180000,528633,38817,472500,4325,4,2,2,0,,0.653171304,,
110664,0,0,0,1,0,180000,407520,29785.5,360000,2243,2,2,2,0,0.402261287,0.146874656,0.447178578,
110674,0,0,0,1,0,180000,900000,32017.5,900000,1495,1,2,2,0,,0.625954826,0.450747282,0.9816
110733,0,0,1,1,0,180000,450000,21109.5,450000,4143,1,2,2,0,,0.52584817,0.513693766,0.9767
110759,0,0,0,0,0,180000,508495.5,18972,454500,4736,1,2,2,0,0.868323111,0.792642458,0.819317692,0.9866
110760,0,1,0,1,0,180000,381528,14512.5,315000,2420,1,1,1,0,,0.673030121,0.408358853,0.9722
110802,0,0,0,1,0,180000,328405.5,23485.5,283500,3962,2,2,2,0,,0.550241998,,0.9871
110813,0,1,1,1,0,180000,370629,17406,306000,111,1,2,2,0,0.11332161,0.600390978,,0.9811
110830,0,1,1,1,0,180000,595903.5,28795.5,481500,4088,1,2,2,0,0.25866385,0.283564229,0.44005783,
110834,0,1,0,1,0,180000,298512,29655,270000,668,2,2,2,0,0.366563837,0.120295344,,
110837,0,0,0,0,0,180000,675000,34465.5,675000,635,2,2,2,0,0.289397314,0.662195101,0.384206813,0.9801
110880,0,1,1,1,1,180000,949500,40230,949500,1415,3,2,2,0,0.441445773,0.396981809,,
110903,0,0,0,1,2,180000,225000,11250,225000,3978,4,1,1,0,0.757005276,0.710623735,0.786266615,0.9836
110912,0,1,0,1,0,180000,180000,9000,180000,2654,2,3,2,0,,0.369564329,,0.9841
110913,0,1,0,0,1,180000,1350000,71928,1350000,2308,3,2,2,0,0.253213342,0.201583682,,0.9777
110940,0,0,0,1,0,180000,369531,39798,351000,4052,2,2,2,0,0.035546049,0.673140792,0.429423684,0.999
110990,0,0,0,1,0,180000,254700,26874,225000,4244,1,3,3,0,0.412877112,0.685067608,0.621226338,
111024,0,0,0,0,0,180000,814500,77332.5,814500,4344,2,2,2,0,0.74135912,0.33300696,0.634705531,
111042,0,1,1,0,0,180000,349609.5,18963,265500,126,1,2,2,0,,0.549538377,0.429423684,0.9846
111046,0,0,1,0,0,180000,379008,37998,360000,885,1,2,2,0,,0.440310572,,0.9742
111058,0,0,0,0,0,180000,315000,15750,315000,5551,1,2,2,0,0.705838084,0.595349148,0.251239446,
111066,0,0,1,1,1,180000,592560,31153.5,450000,1100,3,1,1,0,0.613205407,0.525433779,,0.9811
111077,0,1,1,1,0,180000,1185120,46251,900000,3967,2,2,2,0,0.429708951,0.722108166,0.707699345,0.9935
111095,0,0,0,1,0,180000,533668.5,23638.5,477000,4461,2,2,2,0,,0.154319639,0.77008707,0.9811
111097,0,1,1,1,0,180000,343800,16155,225000,1830,2,2,2,0,0.36556485,0.538076021,,0.9727
111101,0,0,0,1,1,180000,547272,43366.5,495000,1851,3,3,3,0,0.413061403,0.418119188,0.581483706,
111141,0,0,1,1,0,180000,958131,42336,841500,4489,1,1,1,0,0.813566726,0.608062239,,
111147,0,0,0,1,1,180000,167895,18211.5,157500,2215,2,2,2,0,0.218814775,0.356719764,,0.9836
111154,0,0,0,1,2,180000,254700,27558,225000,1601,4,2,2,0,0.28558045,0.722954279,,
111160,1,0,0,0,0,180000,1350000,48492,1350000,4231,2,2,2,0,,0.515856029,0.262248971,0.997
111184,0,1,1,1,1,180000,780363,52362,697500,2071,3,1,1,0,,0.725840035,0.079586436,0.9722
111210,0,0,0,1,0,180000,746280,59094,675000,3486,1,1,1,0,0.345763184,0.786274869,,0.9866
111250,0,0,0,1,0,180000,215640,13158,180000,4610,2,2,2,0,,0.731490676,0.151007535,0.9846
111259,0,0,0,0,0,180000,247500,12375,247500,4101,1,2,2,0,,0.560662927,0.680138822,0.9816
111283,0,1,0,0,1,180000,284400,18643.5,225000,2324,3,2,2,0,0.219124684,0.257919734,,
111289,0,1,1,1,0,180000,1096020,52857,900000,4843,1,2,2,1,0.237770981,0.700342417,0.394495405,
111292,0,1,1,0,1,180000,688500,31243.5,688500,3281,3,3,3,0,,0.676332251,0.772631135,
111353,0,0,0,1,0,180000,216000,11025,216000,5040,2,2,2,0,,0.70094784,0.510089528,
111379,0,0,1,0,0,180000,490536,18621,405000,4587,2,1,1,0,0.75077652,0.70201479,0.497468889,
111393,0,0,0,1,1,180000,874152,46570.5,810000,3689,3,2,2,0,,0.402717317,0.681705878,0.9801
111417,0,0,1,0,1,180000,1350000,39474,1350000,2266,3,1,1,0,,0.195900921,0.344155007,0.9816
111429,0,1,1,1,1,180000,481855.5,50728.5,463500,2694,3,2,2,0,,0.278751358,0.631354537,0.9826
111432,0,0,0,1,0,180000,1042560,34587,900000,3146,2,2,2,0,0.55924624,0.590694279,,
111500,0,1,1,1,0,180000,592560,32274,450000,4729,2,3,2,0,,0.368902244,,0.9975
111505,0,1,0,1,0,180000,394303.5,31743,337500,1524,1,2,2,0,,0.432850128,0.370649632,0.9801
111527,0,0,0,1,1,180000,382500,19125,382500,5116,3,1,1,0,0.485543199,0.21441934,0.670651753,0.9717
111563,0,0,0,1,0,180000,755190,32125.5,675000,2230,2,2,2,0,,0.060839779,0.488455184,0.9876
111588,0,0,0,1,0,180000,675000,50598,675000,966,1,3,3,0,,0.672707622,0.484851475,
111589,0,0,0,0,0,180000,728847,24214.5,553500,2360,2,3,3,0,0.584112388,0.331057288,0.673830078,
111590,0,1,0,0,0,180000,1078200,31522.5,900000,2228,2,2,2,0,0.532922076,0.709002207,0.337672722,0.9871
111611,0,0,1,0,1,180000,152820,15241.5,135000,4648,2,2,2,0,,0.418177712,0.641368257,
111615,1,1,1,1,0,180000,1288350,37795.5,1125000,4974,2,2,2,0,,0.690018967,0.394495405,0.9782
111619,0,0,0,0,2,180000,540000,27000,540000,4480,4,2,2,0,0.362703568,0.699364007,0.609275667,
111622,0,0,1,0,0,180000,247500,12375,247500,4417,2,2,2,0,0.824313156,0.738306865,,
111625,0,1,1,0,0,180000,781920,42417,675000,2434,2,2,2,0,0.777808604,0.676337038,0.488455184,0.9777
111650,0,1,1,1,0,180000,288873,18459,238500,3960,2,3,3,0,,0.613914564,0.510089528,0.9975
111654,0,1,1,0,0,180000,1515415.5,41800.5,1354500,753,2,2,2,0,,0.727767889,0.728141299,0.9826
111670,0,0,1,1,2,180000,180000,9000,180000,4527,4,2,2,0,0.781248002,0.57986141,0.694092643,0.9772
111671,1,0,0,0,0,180000,808650,31333.5,675000,824,2,2,2,0,,0.747643385,,
111682,0,0,1,1,0,180000,1006920,42790.5,900000,764,2,2,2,0,0.818670965,0.487654676,0.744932185,0.9767
111697,0,1,0,1,0,180000,942300,34749,675000,2596,2,2,2,0,,,0.590233339,
111707,0,0,0,1,0,180000,803259,26041.5,670500,4284,2,2,2,0,,0.069355193,0.81609236,0.9881
111718,0,1,0,0,2,180000,740704.5,27580.5,598500,14,4,3,2,0,,0.645773713,0.782607837,0.9772
111725,0,0,0,0,2,180000,810000,22405.5,810000,2372,3,2,2,0,,0.521080663,0.572682505,0.998
111735,0,1,1,1,0,180000,579195,24669,468000,4100,2,2,2,0,,0.694421589,0.461482391,0.9767
111758,0,0,0,1,2,180000,792162,43101,630000,915,4,1,1,0,0.629378398,0.572567286,,
111768,0,1,1,1,1,180000,900000,29164.5,900000,464,3,2,2,0,0.23059325,0.708726918,0.148254379,
111770,0,0,0,0,0,180000,1528200,53248.5,1350000,4592,1,3,3,0,0.346357304,0.257488873,0.431191798,0.9772
111780,0,0,0,0,0,180000,1288350,41692.5,1125000,2044,2,2,2,1,0.629262923,0.592480088,0.241861487,
111787,0,0,0,1,2,180000,1350000,37125,1350000,2678,4,2,2,0,,0.658403574,0.513693766,0.9772
111790,0,0,1,0,1,180000,386977.5,19786.5,319500,1490,3,2,2,1,0.714874802,0.528382795,0.519097338,
111792,0,0,0,1,0,180000,1288350,37800,1125000,1981,2,3,1,0,0.626617427,0.074660218,,0.9826
111808,0,0,0,0,0,180000,888840,27076.5,675000,4739,2,2,2,0,,0.66291868,0.54065445,0.994
111844,0,0,0,1,0,180000,170640,11533.5,135000,784,2,3,3,1,,0.463803397,0.448962273,
111853,0,0,0,0,0,180000,450000,30204,450000,1525,2,2,2,1,,0.6429926,0.510089528,
111859,0,0,1,1,0,180000,625536,34065,540000,1457,2,2,2,0,,0.69496887,0.083917004,
111920,1,0,0,1,0,180000,469152,31864.5,405000,2377,2,2,2,0,,0.752073154,0.062524473,0.9772
111924,0,0,0,1,0,180000,215640,15466.5,180000,721,2,2,2,0,0.761341237,0.647682222,0.50648424,0.9836
111945,0,1,1,1,3,180000,473760,51151.5,450000,2977,5,2,2,0,,0.660770174,0.42765737,
111959,0,0,0,0,0,180000,1282500,35397,1282500,2647,2,3,3,0,0.663418914,0.59460613,0.780143638,0.9896
111963,0,1,0,1,0,180000,523597.5,22311,468000,2334,2,2,2,0,,0.686956421,0.749021705,0.9737
111974,0,0,0,0,2,180000,675000,34465.5,675000,4824,4,1,1,0,0.459838808,0.654116883,0.520897599,
111991,1,0,1,1,3,180000,675000,49117.5,675000,2856,4,2,2,0,0.226571902,0.619940265,0.53527625,
112036,0,0,0,1,0,180000,247500,24480,247500,4555,2,3,3,0,0.497275857,0.636541895,0.241861487,0.9742
112062,0,0,1,1,3,180000,1040985,30568.5,909000,2967,5,2,2,0,,0.342229627,0.619527708,
112088,1,1,0,1,0,180000,239850,25960.5,225000,2828,2,2,2,0,,0.521822792,,
112112,0,1,1,0,0,180000,594261,18787.5,513000,4533,2,1,1,0,0.863439299,0.820615944,0.18195911,0.9121
112113,0,0,0,1,1,180000,1078200,31653,900000,4231,3,3,3,0,0.573890855,0.740934699,0.771361592,
112125,0,1,1,0,0,180000,254700,16713,225000,4508,2,2,2,0,0.389844398,0.362581745,0.758393062,
112129,0,1,1,1,0,180000,1435500,58594.5,1435500,6,2,3,2,0,0.37490299,0.642500512,,0.9906
112139,0,1,0,0,1,180000,545040,20677.5,450000,1132,3,2,2,0,,0.458168804,,0.9712
112156,0,1,1,0,2,180000,717003,23260.5,598500,4381,4,3,3,0,,0.554183883,,0.9841
112178,0,1,0,1,1,180000,675000,34596,675000,2458,3,2,2,0,0.241606458,0.490244713,0.517296581,0.9811
112182,0,0,0,1,0,180000,1223010,48631.5,1125000,5007,2,2,2,0,,0.704456339,0.520897599,0.9881
112195,0,0,0,1,2,180000,2013840,53253,1800000,3616,4,3,3,0,0.509932704,0.25380624,0.490257512,
112202,1,0,1,0,4,180000,512338.5,24012,423000,2360,6,2,2,0,0.246720473,0.44518241,0.29859499,
112209,0,1,1,1,1,180000,1096020,52857,900000,1920,2,2,2,0,0.210603353,0.656576584,0.212756305,0.9821
112266,0,1,1,1,1,180000,900000,26446.5,900000,2557,3,2,2,0,0.718366216,0.718831634,0.590233339,
112272,0,0,0,1,0,180000,1350000,37255.5,1350000,5490,2,1,1,0,,0.720891022,0.553164699,0.999
112329,0,0,0,0,0,180000,808650,26217,675000,3103,2,3,3,0,0.705323924,0.547074162,0.643025564,0.9791
112351,0,1,1,1,0,180000,512338.5,37413,423000,2055,2,3,3,0,0.215745016,0.193681809,0.231439351,
112361,1,1,0,0,1,180000,1067940,34578,765000,4716,3,2,2,1,,0.550831802,0.355638717,
112383,0,0,1,0,0,180000,509400,32683.5,450000,776,1,1,1,0,0.613480025,0.684529516,0.251239446,
112415,0,0,0,0,1,180000,1061599.5,28134,927000,4748,2,2,2,1,0.614284595,0.19346334,0.294083101,
112432,0,0,0,0,0,180000,835380,36927,675000,3366,2,2,2,0,,0.628398934,0.75037515,
112438,0,0,0,1,0,180000,545040,25537.5,450000,5699,2,2,2,0,0.42787515,0.644281642,0.484851475,0.9757
112440,0,1,0,1,0,180000,640080,19534.5,450000,3188,2,2,2,0,0.240668284,0.454447169,0.134265424,
112449,0,0,0,1,0,180000,331632,31005,315000,2686,1,2,2,0,0.824437296,0.371793541,,0.9826
112457,0,1,0,0,0,180000,675000,21775.5,675000,3992,2,2,2,0,0.488983941,0.767658467,,
112474,0,0,0,1,1,180000,1546020,45333,1350000,4657,3,2,2,0,,0.32484017,0.456109739,
112479,0,0,1,1,0,180000,976077,52132.5,922500,3766,2,2,2,0,0.709520894,0.731207108,0.163425695,
112490,0,0,1,0,1,180000,746280,54436.5,675000,3240,3,2,2,0,0.3671531,0.334168814,0.184116156,
112494,0,0,0,1,0,180000,679896,38092.5,630000,4032,2,2,2,0,,0.619955722,0.415347145,0.9727
112497,0,0,0,1,0,180000,729792,44775,630000,3379,1,2,2,0,0.39770868,0.558420954,0.646329898,0.9712
112501,0,0,0,1,0,180000,536917.5,17577,463500,3998,1,2,2,0,,0.594611401,0.18959526,
112505,0,0,0,1,1,180000,180000,9000,180000,528,3,3,1,0,,0.202270865,0.370649632,0.9737
112525,0,1,0,1,0,180000,473760,50269.5,450000,3262,2,2,2,0,,0.474771735,0.563835049,
112531,0,0,0,1,0,180000,270000,13500,270000,4505,2,2,2,0,0.651387006,0.37229932,0.247190938,0.9826
112534,0,1,1,0,0,180000,269550,21739.5,225000,2845,1,2,2,0,0.544831017,0.38872016,0.610991328,0.9901
112545,0,0,1,1,1,180000,1206954,35419.5,945000,1413,2,3,3,0,0.794947686,0.64793168,0.403141677,0.9777
112549,0,1,1,1,0,180000,315000,22918.5,315000,3038,2,2,2,0,0.155053344,0.271114434,0.297086612,
112570,0,0,0,1,0,180000,961146,28233,688500,3031,2,2,2,0,,0.285897872,0.812822607,0.9861
112609,1,1,1,0,0,180000,781920,23836.5,675000,4178,2,2,2,0,,0.511906531,,0.9861
112620,0,1,1,1,0,180000,132768,7330.5,90000,1417,1,2,2,0,,0.663826961,0.450747282,0.998
112627,0,0,0,0,1,180000,196213.5,14404.5,162000,4390,2,2,2,0,,0.240471532,,
112636,0,1,0,1,3,180000,753840,24448.5,540000,4640,5,3,3,0,,0.67293387,0.843543539,0.9985
112705,0,0,0,1,1,180000,508495.5,21541.5,454500,4376,3,2,2,0,0.331826283,0.682068794,0.332850564,0.9881
112707,0,0,1,0,1,180000,1082214,31770,945000,4883,3,2,2,0,,0.564811518,0.3392877,
112712,0,1,1,0,2,180000,350860.5,19161,283500,1230,4,2,2,0,,0.310087167,0.074959281,
112718,0,0,1,0,2,180000,992556,28444.5,711000,3291,4,3,3,0,,0.609723461,0.746300213,
